1단계,2단계,3단계,X격자,Y격자, 
경상남도,사천시,향촌동,81,70,
경상남도,사천시,남양동,80,71,
경상남도,김해시,,95,77,
경상남도,김해시,진영읍,92,78,
경상남도,김해시,주촌면,93,77,
경상남도,김해시,진례면,92,77,
경상남도,김해시,한림면,93,79,
경상남도,김해시,생림면,94,79,
경상남도,김해시,상동면,95,78,
경상남도,김해시,대동면,96,77,
경상남도,김해시,동상동,94,77,
경상남도,김해시,회현동,94,77,
경상남도,김해시,부원동,94,77,
경상남도,김해시,내외동,94,77,
경상남도,김해시,북부동,94,77,
경상남도,김해시,칠산서부동,94,76,
경상남도,김해시,활천동,95,77,
경상남도,김해시,삼안동,95,77,
경상남도,김해시,불암동,95,77,
경상남도,김해시,장유1동,93,76,
경상남도,김해시,장유2동,93,76,
경상남도,김해시,장유3동,93,76,
경상남도,밀양시,,92,83,
경상남도,밀양시,삼랑진읍,93,80,
경상남도,밀양시,하남읍,91,80,
경상남도,밀양시,부북면,91,83,
경상남도,밀양시,상동면,92,84,
경상남도,밀양시,산외면,93,83,
경상남도,밀양시,산내면,94,84,
경상남도,밀양시,단장면,94,83,
경상남도,밀양시,상남면,92,81,
경상남도,밀양시,초동면,91,81,
경상남도,밀양시,무안면,90,82,
경상남도,밀양시,청도면,90,83,
경상남도,밀양시,내일동,92,82,
경상남도,밀양시,내이동,92,82,
경상남도,밀양시,삼문동,92,82,
경상남도,밀양시,가곡동,92,82,
경상남도,밀양시,교동,92,83,
경상남도,거제시,,90,69,
경상남도,거제시,일운면,92,68,
경상남도,거제시,동부면,90,68,
경상남도,거제시,남부면,90,66,
경상남도,거제시,거제면,89,68,
경상남도,거제시,둔덕면,88,68,
경상남도,거제시,사등면,88,70,
경상남도,거제시,연초면,91,70,
경상남도,거제시,하청면,91,71,
경상남도,거제시,장목면,91,71,
경상남도,거제시,장승포동,92,69,
경상남도,거제시,능포동,92,69,
경상남도,거제시,아주동,91,69,
경상남도,거제시,옥포1동,91,69,
경상남도,거제시,옥포2동,91,69,
경상남도,거제시,장평동,90,69,
경상남도,거제시,고현동,90,69,
경상남도,거제시,상문동,90,69,
경상남도,거제시,수양동,91,69,
경상남도,양산시,,97,79,
경상남도,양산시,물금읍,96,78,
경상남도,양산시,동면,98,79,
경상남도,양산시,원동면,95,80,
경상남도,양산시,상북면,97,81,
경상남도,양산시,하북면,98,82,
경상남도,양산시,중앙동,97,79,
경상남도,양산시,양주동,97,79,
경상남도,양산시,삼성동,97,79,
경상남도,양산시,강서동,97,79,
경상남도,양산시,서창동,99,81,
경상남도,양산시,소주동,99,81,
경상남도,양산시,평산동,99,80,
경상남도,양산시,덕계동,99,80,
경상남도,의령군,,83,78,
경상남도,의령군,의령읍,83,78,
경상남도,의령군,가례면,83,78,
경상남도,의령군,칠곡면,82,79,
경상남도,의령군,대의면,81,79,
경상남도,의령군,화정면,82,77,
경상남도,의령군,용덕면,84,79,
경상남도,의령군,정곡면,84,80,
경상남도,의령군,지정면,85,80,
경상남도,의령군,낙서면,85,82,
경상남도,의령군,부림면,84,81,
경상남도,의령군,봉수면,83,82,
경상남도,의령군,궁류면,83,81,
경상남도,의령군,유곡면,84,81,
경상남도,함안군,,86,77,
경상남도,함안군,가야읍,86,77,
경상남도,함안군,칠원읍,88 ,78 ,
경상남도,함안군,함안면,86,77,
경상남도,함안군,군북면,85,77,
경상남도,함안군,법수면,85,78,
경상남도,함안군,대산면,86,79,
경상남도,함안군,칠서면,87,79,
경상남도,함안군,칠북면,88,79,
경상남도,함안군,산인면,86,77,
경상남도,함안군,여항면,86,76,
경상남도,창녕군,,87,83,
경상남도,창녕군,창녕읍,87,83,
경상남도,창녕군,남지읍,87,80,
경상남도,창녕군,고암면,88,84,
경상남도,창녕군,성산면,87,85,
경상남도,창녕군,대합면,87,85,
경상남도,창녕군,이방면,85,84,
경상남도,창녕군,유어면,86,82,
경상남도,창녕군,대지면,87,84,
경상남도,창녕군,계성면,88,82,
경상남도,창녕군,영산면,88,81,
경상남도,창녕군,장마면,87,81,
경상남도,창녕군,도천면,88,81,
경상남도,창녕군,길곡면,89,80,
경상남도,창녕군,부곡면,89,81,
경상남도,고성군,,85,71,
경상남도,고성군,고성읍,85,71,
경상남도,고성군,삼산면,84,70,
경상남도,고성군,하일면,82,70,
경상남도,고성군,하이면,81,70,
경상남도,고성군,상리면,82,71,
경상남도,고성군,대가면,84,72,
경상남도,고성군,영현면,82,72,
경상남도,고성군,영오면,83,74,
경상남도,고성군,개천면,83,73,
경상남도,고성군,구만면,85,73,
경상남도,고성군,회화면,85,73,
경상남도,고성군,마암면,85,73,
경상남도,고성군,동해면,86,72,
경상남도,고성군,거류면,86,71,
경상남도,남해군,,77,68,
경상남도,남해군,남해읍,77,68,
경상남도,남해군,이동면,78,67,
경상남도,남해군,상주면,79,65,
경상남도,남해군,삼동면,79,67,
경상남도,남해군,미조면,80,65,
경상남도,남해군,남면,77,66,
경상남도,남해군,서면,76,67,
경상남도,남해군,고현면,77,69,
경상남도,남해군,설천면,77,69,
경상남도,남해군,창선면,79,68,
경상남도,하동군,,74,73,
경상남도,하동군,하동읍,74,73,
경상남도,하동군,화개면,72,75,
경상남도,하동군,악양면,74,75,
경상남도,하동군,적량면,75,73,
경상남도,하동군,횡천면,75,73,
경상남도,하동군,고전면,76,72,
경상남도,하동군,금남면,76,70,
경상남도,하동군,진교면,77,72,
경상남도,하동군,양보면,76,72,
경상남도,하동군,북천면,77,74,
경상남도,하동군,청암면,75,74,
경상남도,하동군,옥종면,77,75,
경상남도,하동군,금성면,75,70,
경상남도,산청군,,76,80,
경상남도,산청군,산청읍,76,80,
경상남도,산청군,차황면,77,81,
경상남도,산청군,오부면,76,81,
경상남도,산청군,생초면,76,82,
경상남도,산청군,금서면,76,80,
경상남도,산청군,삼장면,76,78,
경상남도,산청군,시천면,76,77,
경상남도,산청군,단성면,78,78,
경상남도,산청군,신안면,78,78,
경상남도,산청군,생비량면,79,79,
경상남도,산청군,신등면,79,80,
경상남도,함양군,,74,82,
경상남도,함양군,함양읍,74,82,
경상남도,함양군,마천면,73,80,
경상남도,함양군,휴천면,74,82,
경상남도,함양군,유림면,75,81,
경상남도,함양군,수동면,75,82,
경상남도,함양군,지곡면,74,83,
경상남도,함양군,안의면,75,85,
경상남도,함양군,서하면,73,85,
경상남도,함양군,서상면,73,86,
경상남도,함양군,백전면,72,83,
경상남도,함양군,병곡면,73,83,
경상남도,거창군,,77,86,
경상남도,거창군,거창읍,77,86,
경상남도,거창군,주상면,77,87,
경상남도,거창군,웅양면,77,89,
경상남도,거창군,고제면,76,89,
경상남도,거창군,북상면,75,88,
경상남도,거창군,위천면,75,87,
경상남도,거창군,마리면,76,86,
경상남도,거창군,남상면,77,85,
경상남도,거창군,남하면,77,86,
경상남도,거창군,신원면,77,84,
경상남도,거창군,가조면,79,87,
경상남도,거창군,가북면,78,88,
경상남도,합천군,,81,84,
경상남도,합천군,합천읍,81,84,
경상남도,합천군,봉산면,79,85,
경상남도,합천군,묘산면,80,86,
경상남도,합천군,가야면,81,88,
경상남도,합천군,야로면,81,87,
경상남도,합천군,율곡면,82,84,
경상남도,합천군,초계면,83,83,
경상남도,합천군,쌍책면,83,84,
경상남도,합천군,덕곡면,85,85,
경상남도,합천군,청덕면,84,84,
경상남도,합천군,적중면,83,83,
경상남도,합천군,대양면,82,83,
경상남도,합천군,쌍백면,81,81,
경상남도,합천군,삼가면,81,80,
경상남도,합천군,가회면,79,81,
경상남도,합천군,대병면,79,83,
경상남도,합천군,용주면,81,83,
제주특별자치도,,,52,38,
제주특별자치도,제주시,,53,38,
제주특별자치도,제주시,한림읍,48,36,
제주특별자치도,제주시,애월읍,49,37,
제주특별자치도,제주시,구좌읍,59,38,
제주특별자치도,제주시,조천읍,55,39,
제주특별자치도,제주시,한경면,46,35,
제주특별자치도,제주시,추자면,48,48,
제주특별자치도,제주시,우도면,60,38,
제주특별자치도,제주시,일도1동,53,38,
제주특별자치도,제주시,일도2동,53,38,
제주특별자치도,제주시,이도1동,53,38,
제주특별자치도,제주시,이도2동,53,38,
제주특별자치도,제주시,삼도1동,53,38,
제주특별자치도,제주시,삼도2동,53,38,
제주특별자치도,제주시,용담1동,52,38,
제주특별자치도,제주시,용담2동,52,38,
제주특별자치도,제주시,건입동,53,38,
제주특별자치도,제주시,화북동,53,38,
제주특별자치도,제주시,삼양동,54,38,
제주특별자치도,제주시,봉개동,54,38,
제주특별자치도,제주시,아라동,53,37,
제주특별자치도,제주시,오라동,52,38,
제주특별자치도,제주시,연동,52,38,
제주특별자치도,제주시,노형동,52,38,
제주특별자치도,제주시,외도동,51,38,
제주특별자치도,제주시,이호동,51,38,
제주특별자치도,제주시,도두동,52,38,
제주특별자치도,서귀포시,,52,33,
제주특별자치도,서귀포시,대정읍/마라도포함,48,32,
제주특별자치도,서귀포시,남원읍,56,33,
제주특별자치도,서귀포시,성산읍,60,37,
제주특별자치도,서귀포시,안덕면,49,32,
제주특별자치도,서귀포시,표선면,58,34,
제주특별자치도,서귀포시,송산동,53,32,
제주특별자치도,서귀포시,정방동,53,32,
제주특별자치도,서귀포시,중앙동,53,32,
제주특별자치도,서귀포시,천지동,53,32,
제주특별자치도,서귀포시,효돈동,54,33,
제주특별자치도,서귀포시,영천동,54,33,
제주특별자치도,서귀포시,동홍동,53,33,
제주특별자치도,서귀포시,서홍동,53,33,
제주특별자치도,서귀포시,대륜동,52,32,
제주특별자치도,서귀포시,대천동,52,32,
제주특별자치도,서귀포시,중문동,51,32,
제주특별자치도,서귀포시,예래동,50,32,
이어도,,,28,8,
